id,nome,sku,preco_original,preco_promocional,categorias,descricao,url,timestamp,http_status
137556,Lentes de Contato Clariti 1 Day Tórica,137556,437,359.1,Lentes de contato,"Compre Lentes de Contato Clariti 1 Day Tórica do fabricante CooperVision por apenas R$ 212,90 aqui na Newlentes. Somos revendedor autorizado CooperVision",https://www.newlentes.com.br/produto/lentes-de-contato-clariti-1-day-torica-137556,2026-01-28T16:01:02.943Z,200
137555,Lentes de Contato Clariti 1 Day Tórica,137555,437,359.1,Lentes de contato,"Compre Lentes de Contato Clariti 1 Day Tórica do fabricante CooperVision por apenas R$ 212,90 aqui na Newlentes. Somos revendedor autorizado CooperVision",https://www.newlentes.com.br/produto/lentes-de-contato-clariti-1-day-torica-137555,2026-01-28T16:01:15.025Z,200
130321,Lentes de Contato Purevision 2 MultiFocal,130321,420.99,407.36,Lentes de contato,Compre Lentes de Contato Purevision 2 MultiFocal aqui na NewLentes com garantia e entrega rápida. Aproveite nossa promoção de frete grátis*,https://www.newlentes.com.br/produto/lentes-de-contato-purevision-2-multifocal-130321,2026-01-28T16:01:24.302Z,200
137015,Lentes de contato Acuvue Oasys Multifocal,137015,368.73,350.29,Lentes de contato,"Compre Lentes de contato Acuvue Oasys Multifocal do fabricante Acuvue por apenas R$ 368,73 aqui na Newlentes. Somos revendedor autorizado Acuvue",https://www.newlentes.com.br/produto/lentes-de-contato-acuvue-oasys-multifocal-137015,2026-01-28T16:01:33.952Z,200
134561,Lentes de contato Ultra Multifocal,134561,443.15,420.99,Lentes de contato,"Compre Lentes de contato Ultra Multifocal do fabricante Bausch Lomb por apenas R$ 443,15 aqui na Newlentes. Somos revendedor autorizado Bausch Lomb",https://www.newlentes.com.br/produto/lentes-de-contato-ultra-multifocal-134561,2026-01-28T16:01:57.108Z,200
134278,Lentes de Contato Bioview Multifocal,134278,420.99,420,Lentes de contato,"Compre Lentes de Contato Bioview Multifocal do fabricante Central Oftálmica por apenas R$ 349,00 aqui na Newlentes. Somos revendedor autorizado Central Oftálmica",https://www.newlentes.com.br/produto/lentes-de-contato-bioview-multifocal-134278,2026-01-28T16:02:07.435Z,200
137380,Lentes de Contato Clariti 1 Day Multifocal 3 ADD,137380,420.99,420,Lentes de contato,"Compre Lentes de Contato Clariti 1 Day Multifocal 3 ADD do fabricante CooperVision por apenas R$ 257,89 aqui na Newlentes. Somos revendedor autorizado CooperVision",https://www.newlentes.com.br/produto/lentes-de-contato-clariti-1-day-multifocal-3-add-137380,2026-01-28T16:02:18.468Z,200
130226,Lentes de Contato Coloridas Natural Vision Mensal - Com Grau,130226,149,146.3,Lentes de contato,Mude a cor dos olhos com as lentes coloridas Natural Vision. São mais de 15 cores disponíveis e você ainda ganha frete grátis*. Aproveite!,https://www.newlentes.com.br/produto/lentes-de-contato-coloridas-natural-vision-mensal-com-grau-130226,2026-01-28T16:02:28.050Z,200
71314,Lentes de Contato Colorida Solflex Natural Colors - COM GRAU,71314,437,186.2,Lentes de contato,Lentes de Contato Colorida Solflex Natural Colors,https://www.newlentes.com.br/produto/lentes-de-contato-colorida-solflex-natural-colors-com-grau-71314,2026-01-28T16:02:38.497Z,200
71283,Natural Look,71283,,149,,,https://www.newlentes.com.br/produto/lentes-de-contato-natural-look-71283,2026-01-28T16:02:46.534Z,404
71286,StarColors,71286,,149,,,https://www.newlentes.com.br/produto/lentes-de-contato-soflens-starcolors-ii-71286,2026-01-28T16:02:54.416Z,404
71324,Lentes de Contato Colorida Natural Colors - COM GRAU,71324,149,97,Lentes de contato,Compre lentes de contato colorida Natural Colors da Solótica aqui na NewLentes. São diversas cores e você ainda ganha frete grátis* para todo Brasil.,https://www.newlentes.com.br/produto/Lentes-de-Contato-Natural-Colors-71324,2026-01-28T16:03:07.406Z,200
71322,Hidrocor,71322,,149,,,https://www.newlentes.com.br/produto/Lentes-de-Contato-Hidrocor-71322,2026-01-28T16:03:15.341Z,404
82579,Renu Fresh 475 ml - Solução para lentes de contato,82579,149,79.8,Solução para lentes de contato,Compre solução para Lentes de Contato Renu Fresh 475ml aqui na NewLentes. Compra Segura com Frete Grátis e Desconto no pagamento á vista.,https://www.newlentes.com.br/produto/renu-fresh-475-ml-solucao-para-lentes-de-contato-82579,2026-01-28T16:03:24.558Z,200
129987,Biotrue 420 ml - Solução para lentes de contato,129987,316.99,299.99,Solução para lentes de contato,Solução para lentes de contato Biotrue da Bausch Lomb com ótimos preços e as melhores condições. Aproveite!,https://www.newlentes.com.br/produto/biotrue-420-ml-solucao-para-lentes-de-contato-129987,2026-01-28T16:03:33.746Z,200
129984,Renu Fresh 120 ml - Solução para lentes de contato,129984,316.99,299.99,Solução para lentes de contato,"Na NewLentes você encontra solução para lentes de contato Renu de diversos tamanhos, com ótimo preço e as melhores condições. Aproveite!",https://www.newlentes.com.br/produto/renu-fresh-120-ml-solucao-para-lentes-de-contato-129984,2026-01-28T16:03:42.508Z,200
129982,Renu Fresh 60 ml - Solução para lentes de contato,129982,269.29,149,Solução para lentes de contato,"Compre Renu Fresh 60 ml - Solução para lentes de contato do fabricante Bausch Lomb por apenas R$ 27,00 aqui na Newlentes. Somos revendedor autorizado Bausch Lomb",https://www.newlentes.com.br/produto/renu-fresh-60-ml-solucao-para-lentes-de-contato-129982,2026-01-28T16:03:56.087Z,200
129981,Renu gotas umidificantes 15 ml,129981,149,55.1,Solução para lentes de contato,Aproveite Renu Plus Gotas Umidificantes de 15ml com ótimo preço. E confira mais itens de cuidado com os olhos aqui na NewLentes.,https://www.newlentes.com.br/produto/renu-gotas-umidificantes-15-ml-129981,2026-01-28T16:04:05.010Z,200
134142,Renu Advanced 475 ml - Solução multiuso para lentes de contato,134142,299.99,269.29,Solução para lentes de contato,Compre solução multiuso para lentes de contato aqui na NewLentes com praticidade e segurança. Aproveite nossas ofertas!,https://www.newlentes.com.br/produto/renu-advanced-475-ml-solucao-multiuso-para-lentes-de-contato-134142,2026-01-28T16:04:14.222Z,200
82578,Renu Gotas Umidificante,82578,,149,,,https://www.newlentes.com.br/produto/renu-gotas-umidificante-solucao-para-lentes-de-contato-82578,2026-01-28T16:04:21.758Z,404
82577,Renu 1 Step,82577,,149,,,https://www.newlentes.com.br/produto/renu-1-step-solucao-para-lentes-de-contato-82577,2026-01-28T16:04:30.478Z,404
